Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,arabi-defline
Sevir.9G262500,-0.500626709,NA,-3.276186348,NA,-0.076667986,0.999694537,NA
Sevir.9G262600,0.986033486,0.958618859,-0.058776167,0.87525416,-0.071730796,0.999694537,Galactose oxidase/kelch repeat superfamily protein
Sevir.9G262700,1.027135204,0.958618859,0.049300683,0.861172187,-0.055665692,0.999694537,protein phosphatase 2A-3
Sevir.9G262800,1.21261411,0.958618859,-0.066000235,0.9246909,0.145032139,0.999694537,NA
Sevir.9G262850,-0.664766171,NA,0.543169114,NA,-0.589217826,0.999694537,NA
Sevir.9G262900,NA,NA,-0.826079138,NA,NA,NA,NA
Sevir.9G263000,-4.293044266,0.437578516,-0.89131452,NA,-0.881690693,0.999694537,TRICHOME BIREFRINGENCE-LIKE 27
Sevir.9G263100,0.045818581,0.996387215,-0.010520475,0.992556293,0.055713151,0.999694537,SET domain protein 38
Sevir.9G263200,0.008761498,0.999398116,-0.173573883,0.423745098,-0.073211103,0.999694537,calmodulin-binding family protein
Sevir.9G263300,-4.206873977,0.181541392,-0.099347004,0.813100962,-0.300979289,0.999694537,"Nucleic acid-binding, OB-fold-like protein"
Sevir.9G263400,1.158585079,0.958618859,0.237658406,0.292166608,0.233019963,0.999694537,NA
Sevir.9G263500,NA,NA,NA,NA,NA,NA,HXXXD-type acyl-transferase family protein
Sevir.9G263600,0.029396939,0.996387215,0.081000923,0.702926799,0.099971945,0.999694537,aminophospholipid ATPase 3
Sevir.9G263700,NA,NA,NA,NA,0.886528986,0.999694537,NA
Sevir.9G263800,0.505885461,0.958618859,0.10121651,0.642162793,0.080473536,0.999694537,DNAse I-like superfamily protein
Sevir.9G263900,0.943036432,NA,-0.365516026,0.736872118,0.047269873,0.999694537,"Protein of unknown function, DUF584"
Sevir.9G264000,-0.832931645,0.958618859,0.014287578,0.970616735,-0.087598253,0.999694537,Oxoglutarate/iron-dependent oxygenase
Sevir.9G264100,-2.1140107,0.93829165,-0.719126815,0.012828696,-0.714737663,0.999694537,glycerol-3-phosphate acyltransferase 6
Sevir.9G264200,-6.712525538,NA,-0.446432922,NA,-0.739192233,0.999694537,Pathogenesis-related thaumatin superfamily protein
Sevir.9G264300,NA,NA,NA,NA,NA,NA,NAC domain containing protein 102
Sevir.9G264400,1.619403744,0.958618859,0.20173825,0.853492774,0.009609148,0.999694537,Glutathione S-transferase family protein
Sevir.9G264500,-1.420809804,NA,-0.83625427,NA,-2.941423229,0.999694537,NA
Sevir.9G264600,1.570048349,0.958618859,0.434482823,0.068738825,-0.047655827,0.999694537,Tetrapyrrole (Corrin/Porphyrin) Methylases
Sevir.9G264650,0.734384831,0.958618859,-0.043052144,0.952710094,-0.244184948,0.999694537,NA
Sevir.9G264700,1.560966409,0.958618859,-0.629814093,0.272503513,-0.157198824,0.999694537,receptor like protein 46
Sevir.9G264800,NA,NA,-0.309820226,NA,0.886528986,0.999694537,NA
Sevir.9G264900,-2.100644409,NA,0.668769934,NA,1.447181098,0.999694537,RNA-binding KH domain-containing protein
Sevir.9G265000,0.693799543,0.958618859,0.401587737,0.630673066,0.353480719,0.999694537,"Protein of unknown function, DUF593"
Sevir.9G265100,1.472598456,NA,0.102528183,0.946394243,-0.143204223,0.999694537,Transmembrane amino acid transporter family protein
Sevir.9G265200,1.350548522,0.958618859,0.193428882,0.577008203,0.02187218,0.999694537,exocyst complex component sec15A
Sevir.9G265300,0.222936878,0.983966949,0.12474977,0.864586384,-0.194415163,0.999694537,Terpenoid cyclases/Protein prenyltransferases superfamily protein
Sevir.9G265400,NA,NA,-0.826079138,NA,NA,NA,NA
Sevir.9G265500,-1.093640185,0.958618859,0.07066642,0.91521262,0.133684942,0.999694537,glutathione reductase
Sevir.9G265600,-0.327598245,0.971454642,-0.042984938,0.977780062,0.046363822,0.999694537,NA
Sevir.9G265700,-0.247295367,NA,0.20374486,0.895615115,0.420148447,0.999694537,NA
Sevir.9G265800,0.948689914,0.958618859,0.491968711,5.25E-05,0.194892791,0.999694537,acylaminoacyl-peptidase-related
Sevir.9G265900,1.435076588,0.958618859,-0.232857533,0.303299223,0.244378062,0.999694537,acylaminoacyl-peptidase-related
Sevir.9G266000,0.057045782,0.993539052,0.102587718,0.75580421,-0.020141624,0.999694537,histone acetyltransferase of the GNAT family 1
Sevir.9G266100,-0.048676733,0.994409078,0.334790751,0.468632281,0.303157161,0.999694537,NA
Sevir.9G266150,NA,NA,NA,NA,-0.087185829,0.999694537,NA
Sevir.9G266200,1.607930868,0.958618859,-0.208090015,0.67978592,-0.540401947,0.999694537,NA
Sevir.9G266300,-8.743644235,0.000198732,-1.786619266,0.580506656,1.987252416,0.999694537,3-ketoacyl-CoA synthase 2
Sevir.9G266350,1.25421125,0.958618859,-0.022486684,0.979232236,0.356877344,0.999694537,NA
Sevir.9G266400,0.462671194,NA,-0.215524583,0.730443164,0.105510729,0.999694537,NA
Sevir.9G266500,0.772874366,0.958618859,0.315736401,0.013804905,-0.197983923,0.999694537,"GDP-D-mannose 3\',5\'-epimerase"
Sevir.9G266600,0.106445022,0.987090447,-0.344979192,0.147054315,-0.702478474,0.999694537,Protein of unknown function (DUF506) 
Sevir.9G266700,0.54440787,NA,-0.25711782,NA,-1.399922077,0.999694537,NA
Sevir.9G266750,1.458029377,0.958618859,0.113446677,0.696541029,0.189448673,0.999694537,NA
Sevir.9G266800,-1.069984915,0.958618859,0.318970637,0.034815166,-0.010082292,0.999694537,NA
Sevir.9G266900,1.206734782,NA,-1.169911455,NA,1.690716117,0.999694537,NA
Sevir.9G267000,-2.669406481,NA,2.623259874,NA,-0.071148571,0.999694537,NA
Sevir.9G267100,0.583470846,0.958618859,-0.987656824,0.3115605,-0.171903262,0.999694537,ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein
Sevir.9G267400,NA,NA,NA,NA,NA,NA,BTB-POZ and MATH domain 1
Sevir.9G267500,NA,NA,NA,NA,NA,NA,BTB-POZ and MATH domain 1
Sevir.9G267600,-5.777825533,NA,-0.826079138,NA,0.886528986,0.999694537,BTB-POZ and MATH domain 1
Sevir.9G267700,NA,NA,2.033914951,NA,-1.037024366,0.999694537,NA
Sevir.9G267800,NA,NA,NA,NA,NA,NA,TRAF-like family protein
Sevir.9G267850,NA,NA,-0.826079138,NA,NA,NA,NA
Sevir.9G267900,-0.617122693,NA,-0.120413396,0.93239812,0.299764474,0.999694537,O-methyltransferase family protein
Sevir.9G268000,-2.362251744,NA,0.487466089,NA,-0.211771729,0.999694537,O-methyltransferase family protein
Sevir.9G268100,NA,NA,NA,NA,NA,NA,BTB-POZ and MATH domain 2
Sevir.9G268200,NA,NA,-1.2131035,NA,-0.182657413,0.999694537,BTB-POZ and MATH domain 2
Sevir.9G268400,-5.019286864,NA,1.939232708,NA,1.641564334,0.999694537,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Sevir.9G268600,-2.317188005,NA,-0.59186297,NA,0.778109246,0.999694537,NA
Sevir.9G268650,-2.799999347,NA,-1.782682924,NA,-1.199419953,0.999694537,NA
Sevir.9G268700,0.302948388,0.960931905,-0.069342966,0.836814897,-0.015478525,0.999694537,Sec1/munc18-like (SM) proteins superfamily
Sevir.9G268800,-3.37484143,NA,-0.888284891,NA,1.413130807,0.999694537,Phosphate-responsive 1 family protein
Sevir.9G268900,1.636070681,0.958618859,-0.341641825,0.021339182,-0.109081304,0.999694537,Outer arm dynein light chain 1 protein
Sevir.9G269000,NA,NA,NA,NA,NA,NA,NA
Sevir.9G269100,1.347919847,0.958618859,0.068877808,0.890738652,0.044588823,0.999694537,alpha/beta-Hydrolases superfamily protein
Sevir.9G269200,NA,NA,-0.826079138,NA,NA,NA,peptide transporter 1
Sevir.9G269300,-8.098378154,0.013958934,0.627413754,NA,-2.512904828,0.999694537,plasma membrane intrinsic protein 2
Sevir.9G269400,0.807356537,0.958618859,0.012710064,0.963013883,-0.073000831,0.999694537,ethylene induced calmodulin binding protein
Sevir.9G269500,1.054245956,NA,0.429583997,0.489752548,0.893598688,0.999694537,Leucine-rich repeat protein kinase family protein
Sevir.9G269600,0.162742297,NA,1.440023404,NA,1.264327663,0.999694537,NA
Sevir.9G269700,NA,NA,NA,NA,-0.076986862,0.999694537,NA
Sevir.9G269800,0.460303173,NA,-0.575924934,NA,1.240219361,0.999694537,NA
Sevir.9G269850,NA,NA,NA,NA,NA,NA,NA
Sevir.9G269900,-8.689987185,0.075782629,-0.811698501,NA,-2.036092221,0.999694537,related to AP2 4
Sevir.9G270000,-3.686054431,0.057981557,-0.115218296,0.873849237,0.051587645,0.999694537,Pollen Ole e 1 allergen and extensin family protein
Sevir.9G270101,-0.110516163,NA,0.474659378,NA,0.248912586,0.999694537,carboxyesterase 13
Sevir.9G270200,-0.529995089,0.958618859,0.2743423,0.72084984,0.217689776,0.999694537,NA
Sevir.9G270300,1.609002487,0.958618859,-0.095404995,0.795702032,-0.292127929,0.999694537,NA
Sevir.9G270400,1.17723848,0.958618859,0.500474936,0.503746503,-0.460291194,0.999694537,NA
Sevir.9G270500,-1.735643839,NA,-0.855614741,NA,-1.83482834,0.999694537,Uridine diphosphate glycosyltransferase 74E2
Sevir.9G270550,NA,NA,NA,NA,NA,NA,NA
Sevir.9G270601,0.128202707,NA,-1.105279995,NA,0.260552065,0.999694537,NA
Sevir.9G270651,NA,NA,2.712827089,NA,-1.248963514,0.999694537,NA
Sevir.9G270700,1.286476615,0.958618859,-0.212367126,0.244357552,-0.096380106,0.999694537,Protein phosphatase 2C family protein
Sevir.9G270800,-0.814564776,NA,0.452321479,NA,-0.718751954,0.999694537,myo-inositol-1-phosphate synthase 2
Sevir.9G270900,NA,NA,1.683357624,NA,0.886528986,0.999694537,NA
Sevir.9G270950,NA,NA,NA,NA,NA,NA,NA
Sevir.9G271000,0.525603858,0.958618859,0.098329473,0.642495615,0.08625667,0.999694537,GRAS family transcription factor
Sevir.9G271100,0.883328911,0.958618859,-0.020134026,0.978373812,-0.015888575,0.999694537,Yippee family putative zinc-binding protein
Sevir.9G271150,-1.420809804,NA,1.613920815,NA,-0.814698459,0.999694537,NA
Sevir.9G271200,NA,NA,NA,NA,NA,NA,HXXXD-type acyl-transferase family protein
Sevir.9G271300,NA,NA,-1.228365028,NA,-1.037024366,0.999694537,PLAT/LH2 domain-containing lipoxygenase family protein
Sevir.9G271400,0.512683169,NA,-0.703401351,NA,0.061808238,0.999694537,NA
Sevir.9G271500,0.960732916,NA,-0.297363703,NA,-0.39903023,0.999694537,NA
Sevir.9G271600,1.252851799,0.958618859,0.218220724,0.57813265,0.240743433,0.999694537,Pex2/Pex12 N-terminal domain-containing protein / zinc finger (C3HC4-type RING finger) family protein
Sevir.9G271700,NA,NA,NA,NA,-1.037024366,0.999694537,MADS-box transcription factor family protein
Sevir.9G271750,-0.686866243,NA,0.65516506,NA,2.091933036,0.999694537,NA
Sevir.9G271800,0.906108485,0.958618859,0.198242129,0.583356987,0.263160274,0.999694537,Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein
Sevir.9G271900,1.871861125,0.958618859,-0.502397834,0.188365853,-0.507329725,0.999694537,Pollen Ole e 1 allergen and extensin family protein
Sevir.9G272000,1.535229937,NA,0.938350818,0.186313177,0.078919343,0.999694537,NA
Sevir.9G272100,0.890223937,0.958618859,0.128589042,0.396143317,0.152199643,0.999694537,NA
Sevir.9G272200,1.441975113,0.958618859,0.159057394,0.500487456,-0.081172792,0.999694537,Galactose oxidase/kelch repeat superfamily protein
Sevir.9G272250,1.150826983,NA,0.10445431,NA,-0.077854496,0.999694537,NA
Sevir.9G272300,2.004428158,NA,-0.003517215,0.99795949,0.005608481,0.999694537,Tetratricopeptide repeat (TPR)-like superfamily protein
Sevir.9G272400,-2.048752456,NA,0.044183417,NA,-0.371864754,0.999694537,NA
Sevir.9G272500,-0.093221642,NA,-0.826079138,NA,1.344945859,0.999694537,NA
Sevir.9G272600,-0.018532703,0.997754566,0.291359022,0.013630856,0.01973996,0.999694537,acetyl-CoA carboxylase 1
Sevir.9G272700,NA,NA,NA,NA,0.678819832,0.999694537,NA
Sevir.9G272733,NA,NA,-1.304057887,NA,0.882427242,0.999694537,NA
Sevir.9G272766,NA,NA,-0.826079138,NA,0.892468196,0.999694537,NA
Sevir.9G272800,1.174277028,0.958618859,0.153403258,0.310403557,0.06326822,0.999694537,histidine kinase 2
Sevir.9G272900,NA,NA,1.097474214,NA,NA,NA,HXXXD-type acyl-transferase family protein
Sevir.9G273001,-3.245674901,NA,-1.681150431,NA,1.747755539,0.999694537,"cytochrome P450, family 76, subfamily C, polypeptide 2"
Sevir.9G273100,0.927996302,NA,0.167061167,NA,-0.636098034,0.999694537,Major facilitator superfamily protein
Sevir.9G273200,1.089556564,NA,-0.041849319,0.974124182,-0.100598707,0.999694537,Major facilitator superfamily protein
Sevir.9G273300,-0.399823481,NA,-0.11628259,NA,0.403708534,0.999694537,NA
Sevir.9G273400,-2.799999347,NA,NA,NA,-1.037024366,0.999694537,NA
Sevir.9G273500,1.210112595,0.958618859,-0.153261487,0.703352364,0.117820428,0.999694537,NAC domain containing protein 2
Sevir.9G273600,2.616853442,NA,0.190105764,0.868624335,-0.213064746,0.999694537,NA
Sevir.9G273700,0.646048619,0.958618859,-0.836875052,0.11277766,0.386367964,0.999694537,NAC domain containing protein 2
Sevir.9G273800,-3.551381552,NA,0.626821218,NA,-2.03608933,0.999694537,Protein of unknown function (DUF677)
Sevir.9G273900,NA,NA,-0.783537984,NA,0.625059322,0.999694537,NA
Sevir.9G273933,0.15702752,NA,-0.103055409,0.938966669,0.394008639,0.999694537,NA
Sevir.9G273966,0.651974568,NA,-0.695649058,NA,0.192612012,0.999694537,NA
Sevir.9G274000,0.154432907,0.989799685,-0.131839817,0.803527272,0.053286867,0.999694537,NA
Sevir.9G274100,1.391103758,0.958618859,-0.136165435,0.756898375,0.102973732,0.999694537,Tetratricopeptide repeat (TPR)-like superfamily protein
Sevir.9G274200,-0.957398119,NA,-0.334679069,NA,0.081445202,0.999694537,NA
Sevir.9G274300,NA,NA,NA,NA,NA,NA,NA
Sevir.9G274400,NA,NA,NA,NA,NA,NA,NA
Sevir.9G274500,1.172572561,0.958618859,0.064224337,0.899926308,0.151100432,0.999694537,Galactose oxidase/kelch repeat superfamily protein
Sevir.9G274700,0.619081213,NA,NA,NA,NA,NA,NA
Sevir.9G274800,NA,NA,NA,NA,-1.739079213,0.999694537,NA
Sevir.9G274900,-6.399413109,NA,NA,NA,NA,NA,Glycosyl hydrolase family 10 protein
Sevir.9G275100,-4.531997716,NA,NA,NA,NA,NA,Glycosyl hydrolase family 10 protein
Sevir.9G275300,1.659411623,0.958618859,0.184363629,0.472677867,0.105745838,0.999694537,NA
Sevir.9G275400,0.880650925,0.958618859,0.120780794,0.906062516,-0.171585415,0.999694537,voltage dependent anion channel 2
Sevir.9G275500,NA,NA,-2.343852028,NA,0.684616057,0.999694537,NA
Sevir.9G275600,NA,NA,2.033894844,NA,-1.037024366,0.999694537,NA
Sevir.9G275900,-2.885526295,NA,0.574678206,NA,0.043542394,0.999694537,formin homolog 6
Sevir.9G276000,-0.486958199,NA,0.078325474,NA,1.040001014,0.999694537,NA
Sevir.9G276100,-2.623775495,NA,-0.595153572,NA,0.522374236,0.999694537,O-Glycosyl hydrolases family 17 protein
Sevir.9G276201,-3.245674901,NA,-0.163291887,NA,0.948413003,0.999694537,NA
Sevir.9G276300,0.329223772,0.960931905,-0.048450479,0.862821424,0.022409281,0.999694537,vaculolar sorting receptor 3
Sevir.9G276350,0.084870296,NA,0.229260103,NA,-0.730819902,0.999694537,NA
Sevir.9G276400,-0.106990925,0.987251471,0.024144743,0.957867808,0.125773864,0.999694537,RING/U-box superfamily protein
Sevir.9G276500,NA,NA,NA,NA,NA,NA,NA
Sevir.9G276600,1.131308016,0.958618859,0.555088294,0.016928004,0.039868201,0.999694537,NAD(P)-binding Rossmann-fold superfamily protein
Sevir.9G276800,NA,NA,NA,NA,NA,NA,Pyruvate kinase family protein
Sevir.9G276900,-3.897036932,0.582970011,-0.779287795,NA,0.230479948,0.999694537,MATE efflux family protein
Sevir.9G277100,-0.006349719,NA,-0.196742455,NA,0.722847772,0.999694537,NA
Sevir.9G277200,2.476128858,0.958618859,0.163022944,0.78856494,0.368255831,0.999694537,MATE efflux family protein
Sevir.9G277300,-0.399823481,NA,0.136128416,NA,0.886528986,0.999694537,MATE efflux family protein
Sevir.9G277400,NA,NA,1.097474214,NA,-0.073425864,0.999694537,TRICHOME BIREFRINGENCE-LIKE 19
Sevir.9G277500,-0.449637696,NA,-0.400334521,NA,1.517463478,0.999694537,cellulose synthase-like D3
Sevir.9G277533,NA,NA,1.097474214,NA,NA,NA,NA
Sevir.9G277566,NA,NA,-1.640686022,NA,1.412974911,0.999694537,NA
Sevir.9G277600,0.69545581,0.958618859,0.135096113,0.745444265,0.094019754,0.999694537,Uncharacterised protein family (UPF0497)
Sevir.9G277633,NA,NA,NA,NA,0.886528986,0.999694537,NA
Sevir.9G277666,2.008534231,0.958618859,0.692054711,0.052445067,0.205785516,0.999694537,NA
Sevir.9G277700,1.062875925,0.958618859,0.112196065,0.569929729,0.038314288,0.999694537,"1,2-alpha-L-fucosidases"
Sevir.9G277750,1.460567045,0.958618859,-0.210801164,0.47920411,-0.028674743,0.999694537,"1,2-alpha-L-fucosidases"
Sevir.9G277800,-1.273856826,NA,0.055379171,NA,0.504667604,0.999694537,"1,2-alpha-L-fucosidases"
Sevir.9G277850,-2.671385065,NA,0.119841372,NA,0.032805068,0.999694537,NA
Sevir.9G277900,-3.601213426,NA,0.542204263,NA,1.411567693,0.999694537,DHHC-type zinc finger family protein
Sevir.9G278100,0.431689855,0.962784508,-0.242146101,0.781901074,0.0052281,0.999694537,HNH endonuclease domain-containing protein
Sevir.9G278166,1.091841028,0.958618859,0.113065475,0.887439577,0.001456377,0.999694537,NA
Sevir.9G278232,1.344570578,0.958618859,-0.060835547,0.861172187,-0.108715015,0.999694537,NA
Sevir.9G278300,NA,NA,NA,NA,-1.037024366,0.999694537,NA
Sevir.9G278350,1.203908399,0.958618859,0.055647768,0.933461098,-0.04038377,0.999694537,fatty acyl-ACP thioesterases B
Sevir.9G278400,-0.245849701,NA,-0.643523796,NA,0.326710652,0.999694537,NA
Sevir.9G278466,1.032655306,NA,-0.267893604,NA,-0.241561253,0.999694537,NA
Sevir.9G278532,-4.281896236,NA,0.05837697,NA,1.043342425,0.999694537,nodulin MtN21 /EamA-like transporter family protein
Sevir.9G278600,NA,NA,NA,NA,-1.037024366,0.999694537,NA
Sevir.9G278700,NA,NA,-1.681044293,NA,0.070188508,0.999694537,TTF-type zinc finger protein with HAT dimerisation domain
Sevir.9G278800,NA,NA,NA,NA,NA,NA,NA
Sevir.9G278900,NA,NA,3.054285859,NA,0.232077802,0.999694537,fatty acyl-ACP thioesterases B
Sevir.9G279000,0.209609943,0.9751321,-0.585327013,0.0061032,-0.168969602,0.999694537,Calcium-binding endonuclease/exonuclease/phosphatase family
Sevir.9G279100,NA,NA,1.097474214,NA,NA,NA,AtBS1(activation-tagged BRI1 suppressor 1)-interacting factor 1
Sevir.9G279200,-0.500626709,NA,NA,NA,-1.037024366,0.999694537,NA
Sevir.9G279300,NA,NA,NA,NA,NA,NA,NA
Sevir.9G279400,1.133922236,0.958618859,-0.289512168,0.237716672,-0.486042315,0.999694537,nodulin MtN21 /EamA-like transporter family protein
Sevir.9G279500,NA,NA,NA,NA,NA,NA,NA
Sevir.9G279700,-0.399823481,NA,-0.210734554,NA,-0.360827326,0.999694537,NA
Sevir.9G279800,-4.75816002,0.291474754,-1.158099885,NA,0.007697344,0.999694537,HXXXD-type acyl-transferase family protein
Sevir.9G279900,NA,NA,NA,NA,NA,NA,NA
Sevir.9G280000,NA,NA,NA,NA,NA,NA,NA
Sevir.9G280100,0.043115723,0.995064179,0.083598985,0.910842554,0.021388201,0.999694537,putative endonuclease or glycosyl hydrolase with C2H2-type zinc finger domain
Sevir.9G280200,1.231383803,0.958618859,0.105163539,0.647219264,0.195935853,0.999694537,nucleotidyltransferases
Sevir.9G280300,-0.126576399,NA,0.8514832,NA,1.44815582,0.999694537,Glycosyltransferase family 61 protein
Sevir.9G280400,NA,NA,1.097474214,NA,NA,NA,NA
Sevir.9G280500,NA,NA,NA,NA,NA,NA,NA
Sevir.9G280600,NA,NA,NA,NA,NA,NA,NA
Sevir.9G280700,1.430649819,0.958618859,0.272564471,0.035932905,0.094345615,0.999694537,Nucleotidyltransferase family protein
Sevir.9G280800,1.073941949,NA,0.311730882,0.705410549,0.086349633,0.999694537,NA
Sevir.9G280900,NA,NA,NA,NA,NA,NA,NA
Sevir.9G281000,0.02165121,0.997380543,0.124500529,0.562976598,0.064959582,0.999694537,transcription activators;DNA binding;RNA polymerase II transcription factors;catalytics;transcription initiation factors
Sevir.9G281200,1.266670146,0.958618859,0.056964985,0.876085183,-0.05236976,0.999694537,like heterochromatin protein (LHP1)
Sevir.9G281300,-0.99401053,NA,0.281559425,NA,-0.477811157,0.999694537,Remorin family protein
Sevir.9G281400,1.568089558,0.958618859,-0.131118993,0.392468683,0.004562209,0.999694537,nodulin-related protein 1
Sevir.9G281500,1.017078631,0.958618859,0.107473035,0.816262615,-0.037455596,0.999694537,NA
Sevir.9G281600,1.502514612,NA,-1.618672056,NA,-0.694854974,0.999694537,Protein of unknown function (DUF179)
Sevir.9G281700,-0.490592799,0.958618859,0.052064985,0.932680169,0.237281047,0.999694537,NA
Sevir.9G281800,0.673750683,NA,-0.23527842,0.865166396,-0.022451598,0.999694537,NA
Sevir.9G281900,1.984014029,NA,0.164392639,0.837752169,0.119409831,0.999694537,NA
Sevir.9G282000,NA,NA,1.097474214,NA,NA,NA,Cysteine proteinases superfamily protein
Sevir.9G282050,1.226265918,NA,-0.563116371,0.609746085,0.049860634,0.999694537,NA
Sevir.9G282101,0.05892597,NA,0.154856083,NA,-0.407652842,0.999694537,NA
Sevir.9G282151,-0.398653084,NA,-0.405020356,0.742790574,0.30922909,0.999694537,alpha/beta-Hydrolases superfamily protein
Sevir.9G282200,NA,NA,-2.707259535,NA,-1.037024366,0.999694537,NA
Sevir.9G282301,NA,NA,-2.595048168,NA,0.886528986,0.999694537,NA
Sevir.9G282400,NA,NA,NA,NA,0.886528986,0.999694537,FAR1-related sequence 5
Sevir.9G282425,1.271666346,0.958618859,-0.00414076,0.995491602,-0.161215108,0.999694537,NA
Sevir.9G282450,1.228532102,0.958618859,-0.017684076,0.98600249,-0.239020366,0.999694537,NA
Sevir.9G282475,0.512254768,NA,-0.047381005,0.976010107,0.546979569,0.999694537,NA
Sevir.9G282500,-1.419930881,NA,0.042092198,NA,-0.048759115,0.999694537,NA
Sevir.9G282533,-1.41230087,NA,-0.461483443,NA,0.929457961,0.999694537,NA
Sevir.9G282566,0.930120708,NA,0.0637021,0.957867808,0.109490733,0.999694537,NA
Sevir.9G282600,-0.818631456,0.958618859,-0.227564173,0.767575698,-0.142795856,0.999694537,Glycosyl hydrolase superfamily protein
Sevir.9G282700,1.512773927,0.958618859,-0.340668791,0.599863686,0.130174933,0.999694537,Protein of unknown function (DUF295)
Sevir.9G282750,0.437746437,NA,-0.643190434,NA,-0.016869035,0.999694537,NA
Sevir.9G282800,-3.245674901,NA,-0.010683046,NA,0.383514984,0.999694537,NA
Sevir.9G283000,-1.415186002,NA,-0.858100825,NA,-2.31569338,0.999694537,NA
Sevir.9G283100,0.287848955,0.979781132,0.253266673,0.363833359,-0.261791095,0.999694537,NA
Sevir.9G283200,1.166153786,0.958618859,-0.405512781,0.490812611,-0.682418806,0.999694537,NA
Sevir.9G283300,NA,NA,NA,NA,NA,NA,NA
Sevir.9G283400,NA,NA,NA,NA,NA,NA,NA
Sevir.9G283500,2.137136593,0.958618859,-0.754300437,0.546322833,-0.021505493,0.999694537,NA
Sevir.9G283600,-1.317273698,NA,-1.621957092,NA,-0.614339735,0.999694537,NA
Sevir.9G283633,0.619081213,NA,-0.39212881,NA,0.88624256,0.999694537,NA
Sevir.9G283666,1.15777082,NA,-1.433317038,NA,0.724934121,0.999694537,NA
Sevir.9G283700,0.559764935,0.958618859,-0.048939081,0.918669488,0.115580892,0.999694537,alpha/beta-Hydrolases superfamily protein
Sevir.9G283800,-7.637363322,NA,-2.222236587,NA,1.198152441,0.999694537,NA
Sevir.9G283900,NA,NA,NA,NA,NA,NA,NA
Sevir.9G284000,-0.473618243,0.972345713,1.043304794,NA,-0.421776278,0.999694537,NA
Sevir.9G284100,0.665061956,0.958618859,0.204750126,0.855031262,0.425453436,0.999694537,Leucine-rich receptor-like protein kinase family protein
Sevir.9G284200,0.755240262,NA,1.194410543,NA,-3.381002588,0.999694537,NA
Sevir.9G284300,0.170755219,0.97825268,0.0033568,0.994220155,0.021319548,0.999694537,photolyase 1
Sevir.9G284333,1.362202979,NA,0.450356231,0.666688509,-0.146502354,0.999694537,NA
Sevir.9G284366,NA,NA,-1.782721204,NA,NA,NA,NA
Sevir.9G284400,1.093070988,NA,0.588484029,NA,-0.304964024,0.999694537,NA
Sevir.9G284500,1.196934171,0.958618859,0.200134802,0.37345211,0.23306218,0.999694537,RNA-binding (RRM/RBD/RNP motifs) family protein
Sevir.9G284601,-0.126897669,NA,0.743498416,NA,-2.036095478,0.999694537,"cytochrome P450, family 76, subfamily C, polypeptide 4"
Sevir.9G284700,0.834336437,0.958618859,-0.067546551,0.92440102,0.222765276,0.999694537,NA
Sevir.9G284800,0.719100084,NA,-0.650398663,0.567319982,0.607729273,0.999694537,NA
Sevir.9G284850,NA,NA,NA,NA,NA,NA,NA
Sevir.9G284900,-2.799999347,NA,NA,NA,NA,NA,LOB domain-containing protein 18
Sevir.9G285100,-1.234144711,0.958618859,-0.07042961,0.838778034,0.091375439,0.999694537,Plant protein of unknown function (DUF869)
Sevir.9G285200,NA,NA,NA,NA,NA,NA,NA
Sevir.9G285300,1.279351628,0.958618859,-0.183908451,0.681872913,-0.075409889,0.999694537,nucleotide-sensitive chloride conductance regulator (ICln) family protein
Sevir.9G285400,NA,NA,NA,NA,NA,NA,NA
Sevir.9G285500,NA,NA,-0.826079138,NA,NA,NA,NA
Sevir.9G285600,NA,NA,NA,NA,NA,NA,NA
Sevir.9G285700,NA,NA,NA,NA,NA,NA,NA
Sevir.9G285800,1.088696547,0.958618859,-0.326847438,0.339263458,-0.160623191,0.999694537,NA
Sevir.9G285900,NA,NA,-1.681153801,NA,0.886528986,0.999694537,subtilisin-like serine protease 2
Sevir.9G286000,0.158575369,0.988147952,0.063176858,0.936732464,0.191361283,0.999694537,Calcium-binding EF-hand family protein
Sevir.9G286200,NA,NA,-0.741580421,NA,1.979329718,0.999694537,Ribonuclease H-like superfamily protein
Sevir.9G286300,-1.184477808,NA,0.65171287,NA,-0.269569746,0.999694537,Peroxidase superfamily protein
Sevir.9G286400,NA,NA,NA,NA,NA,NA,Integrase-type DNA-binding superfamily protein
Sevir.9G286500,-0.452811539,NA,-0.086189498,0.96458569,0.222199217,0.999694537,pleiotropic drug resistance 3
Sevir.9G286600,NA,NA,-0.826079138,NA,-1.037024366,0.999694537,NA
Sevir.9G286701,1.071236458,NA,-0.077472921,0.962691165,0.344624969,0.999694537,NA
Sevir.9G286800,-2.574975065,0.88479696,0.434119666,0.00102157,0.098636845,0.999694537,Pentatricopeptide repeat (PPR) superfamily protein
Sevir.9G286900,-8.205674971,0.216452156,NA,NA,-1.928492898,0.999694537,Acyl-CoA N-acyltransferases (NAT) superfamily protein
Sevir.9G287100,0.910589104,0.958618859,0.266138569,0.094640954,0.136744476,0.999694537,compromised recognition of TCV 1
