Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,arabi-defline
Bradi4g28188,0.726661278,0.891038154,0.224917125,0.975425302,0.02052448,0.965057597,Protein kinase superfamily protein
Bradi4g28200,-0.806749564,NA,-1.351326294,NA,-1.082464097,NA,polygalacturonase 2
Bradi4g28210,-1.763017689,NA,-1.354035321,NA,1.107808275,NA,UDP-Glycosyltransferase superfamily protein
Bradi4g28220,-2.400653565,NA,-1.851785587,NA,-0.991723175,NA,RmlC-like cupins superfamily protein
Bradi4g28222,-0.723557858,NA,-0.648142857,0.910233719,0.866774318,0.224658539,NA
Bradi4g28226,-3.199633489,NA,-0.914261853,NA,1.011087075,NA,GDSL-like Lipase/Acylhydrolase superfamily protein
Bradi4g28229,1.179714882,NA,-1.082240409,0.830586556,0.943718309,NA,NA
Bradi4g28230,NA,NA,-0.847347095,NA,2.252110288,NA,Ankyrin repeat family protein
Bradi4g28240,NA,NA,1.130490277,NA,0.189229015,NA,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Bradi4g28250,NA,NA,-0.237561581,NA,3.490784952,NA,Heat shock protein 70 (Hsp 70) family protein
Bradi4g28260,1.35124973,0.890626694,-0.031917179,0.997415443,-0.272069935,0.747244399,NA
Bradi4g28270,0.646041011,0.890626694,-0.334583769,0.960146759,-0.160711532,0.634180182,pleiotropic drug resistance 12
Bradi4g28280,-2.530140726,0.835231369,-1.192438939,0.461652275,0.609174273,0.418211807,WRKY DNA-binding protein 46
Bradi4g28286,0.680890254,NA,-1.392230613,0.706148898,0.706576518,NA,cytochrome B5-like protein
Bradi4g28292,0.742681074,NA,0.15648926,0.987688129,-0.528382487,0.736800171,Concanavalin A-like lectin protein kinase family protein
Bradi4g28294,0.929061199,NA,0.488317097,0.910233719,-0.237767116,0.708187159,Concanavalin A-like lectin protein kinase family protein
Bradi4g28300,-0.827439955,0.890626694,-0.249835729,0.9615271,0.20382697,0.577696992,nitrogen fixation S (NIFS)-like 1
Bradi4g28302,-3.199633489,NA,-1.971528841,NA,-0.085299398,NA,NA
Bradi4g28305,-0.488566599,NA,-0.344099577,NA,-0.082070402,NA,BTB-POZ and MATH domain 1
Bradi4g28310,-0.421916992,0.890626694,0.074241428,0.990618257,0.580533243,0.011825286,multifunctional protein 2
Bradi4g28320,0.339377399,0.890626694,-0.268660752,0.962725578,-0.245794566,0.508910527,Fatty acid/sphingolipid desaturase
Bradi4g28322,-1.205063896,NA,-2.281518092,NA,NA,NA,NA
Bradi4g28324,-0.054826629,NA,-0.906725675,NA,0.387225672,NA,NB-ARC domain-containing disease resistance protein
Bradi4g28332,0.796848363,NA,1.164484832,0.59860799,-0.401571653,0.750218178,Concanavalin A-like lectin protein kinase family protein
Bradi4g28333,0.432246048,NA,-0.271715451,NA,0.572046717,NA,NA
Bradi4g28334,-0.087699729,NA,0.488308286,NA,-0.011102712,NA,NA
Bradi4g28336,-0.405313809,NA,-0.856845306,NA,-0.316200319,NA,Concanavalin A-like lectin protein kinase family protein
Bradi4g28340,0.435701561,NA,-1.10491504,0.414887911,0.070550452,0.966332377,NA
Bradi4g28342,-0.749923036,NA,-0.937769065,0.956048575,-0.303159304,0.863572719,NA
Bradi4g28345,0.017296644,NA,-0.050960244,0.996447428,0.069910057,0.951801795,NA
Bradi4g28347,0.191491557,NA,-1.382847612,NA,1.082875629,NA,NA
Bradi4g28350,-0.458294345,0.890626694,-0.314855233,0.914658908,-0.004578298,0.992474254,Sulfite exporter TauE/SafE family protein
Bradi4g28360,0.434699867,0.890626694,0.33227613,0.932362976,-0.398103301,0.312767023,Ubiquitin domain-containing protein
Bradi4g28367,-2.385122774,0.614787426,0.508753151,0.928386397,-0.361387569,0.44777074,Leucine-rich repeat transmembrane protein kinase
Bradi4g28380,0.522018259,NA,0.344291548,0.96450731,-0.964972386,0.497668052,NAD(H) kinase 3
Bradi4g28400,0.039545767,0.959668122,0.275380137,0.95193909,-0.022939781,0.963842459,proton pump interactor 1
Bradi4g28410,0.981593833,0.890626694,-0.282052572,0.964068504,-0.410072569,0.553100431,TATA binding protein associated factor 21kDa subunit
Bradi4g28415,0.312618812,NA,0.405465608,0.932362976,-0.133341102,0.875965109,NA
Bradi4g28417,-3.839199368,NA,-2.658505204,0.135501971,0.137847091,NA,NA
Bradi4g28420,-0.039153489,NA,-0.048195305,0.993549685,0.208676071,0.83928688,NAD(P)-binding Rossmann-fold superfamily protein
Bradi4g28425,0.938591249,NA,0.833227736,0.571544121,0.266978526,0.691066745,NA
Bradi4g28430,0.595886596,0.890626694,0.026998034,0.996744968,-0.197955318,0.564085264,Protein of unknown function (DUF810)
Bradi4g28435,-0.098389058,NA,0.967904838,NA,1.666393522,NA,NA
Bradi4g28440,0.570187919,NA,0.32166101,0.96006041,0.039004071,0.977429598,sequence-specific DNA binding transcription factors;sequence-specific DNA binding
Bradi4g28451,0.90895418,0.890626694,0.330230126,0.929321981,0.598989185,0.031764001,NA
Bradi4g28460,-0.802609227,0.890626694,-0.637162385,0.932362976,-0.856882128,0.362860104,SU(VAR)3-9 homolog 6
Bradi4g28467,0.513826142,NA,-2.282009237,0.314754427,0.420279743,NA,Transducin family protein / WD-40 repeat family protein
Bradi4g28474,-0.806120517,NA,-1.969485113,NA,0.778067016,NA,global transcription factor group E8
Bradi4g28480,0.74939662,NA,-0.719481366,0.95193909,0.370683847,NA,global transcription factor group E8
Bradi4g28490,0.100894795,0.939636754,-0.429746638,0.960146759,0.264521874,0.701360391,histone acetyltransferase of the GNAT family 2
Bradi4g28500,-1.147276929,0.890626694,-0.424912802,0.962725578,-0.577041614,0.01768951,SecY protein transport family protein
Bradi4g28510,1.066731648,NA,0.107657214,0.987552839,-0.174005005,0.829083352,Leucine-rich repeat protein kinase family protein
Bradi4g28521,0.92680769,NA,0.127302189,0.992228809,-0.043611773,NA,NA
Bradi4g28531,NA,NA,-4.389862078,NA,0.42229708,NA,Leucine-rich repeat protein kinase family protein
Bradi4g28540,0.83090186,0.890626694,0.630993689,0.932412457,0.725226427,0.003752596,NA
Bradi4g28550,-6.693967532,0.045132994,0.147426547,0.991877526,0.961738656,0.430995752,related to ubiquitin 1
Bradi4g28560,0.03060621,0.978397014,-1.856098355,0.654042543,-0.496442511,0.778104968,histone H2A 6
Bradi4g28565,NA,NA,-3.201232472,NA,-0.725571259,NA,syntaxin of plants 71
Bradi4g28570,0.400886448,0.890626694,-0.079851517,0.991104896,0.09197919,0.892357557,arginine methyltransferase 11
Bradi4g28580,0.596881296,0.890626694,-0.039041851,0.995664065,-0.166662513,0.820407116,Putative methyltransferase family protein
Bradi4g28585,1.22179797,NA,-0.545572935,0.963830351,0.799704308,NA,ovate family protein 14
Bradi4g28590,-0.182337498,0.894181894,0.191935105,0.981061338,-0.024890761,0.968719755,Uncharacterised conserved protein UCP009193
Bradi4g28597,1.394339391,NA,-3.065777156,NA,0.757346289,NA,3-ketoacyl-CoA synthase 17
Bradi4g28612,-0.609444079,NA,-0.133149865,0.992228809,1.985506377,0.045608088,Concanavalin A-like lectin protein kinase family protein
Bradi4g28617,-0.36910157,NA,0.089733735,0.992450336,0.487263496,0.277249643,ABC2 homolog 6
Bradi4g28627,0.082254796,0.941574287,-0.163357486,0.968398584,-0.114418745,0.86556989,Protein kinase superfamily protein
Bradi4g28633,0.427311692,NA,0.038759562,0.99680081,0.053759147,0.950638004,Nucleolar histone methyltransferase-related protein
Bradi4g28640,-1.063285708,0.890626694,0.32869215,0.962725578,-0.563494241,0.076464513,SPFH/Band 7/PHB domain-containing membrane-associated protein family
Bradi4g28650,0.205044895,NA,0.333490503,0.964068504,0.076215394,0.956028374,NA
Bradi4g28660,0.476375132,0.890626694,0.228932165,0.962725578,0.232762979,0.502216909,voltage dependent anion channel 1
Bradi4g28670,-0.656314043,0.890626694,0.016662015,0.997830206,-0.096803934,0.843058931,isochorismate synthase 2
Bradi4g28680,0.137745554,NA,0.107166686,0.992469095,-0.396606432,0.766785132,NA
Bradi4g28690,0.686287144,NA,-0.675354669,0.914658908,-0.204683458,0.893286088,SWIB/MDM2 domain superfamily protein
Bradi4g28695,0.404524589,NA,-0.077182562,0.990982022,-0.616682216,0.256340858,NA
Bradi4g28700,0.500612951,NA,0.294397623,0.960146759,-0.880415837,0.052861861,beta-amylase 7
Bradi4g28706,0.637823152,NA,0.076671982,0.990982022,-0.306857103,0.736727113,NA
Bradi4g28711,0.75630104,NA,-0.422417632,0.952284038,-1.045188958,0.093382428,NA
Bradi4g28716,0.283959505,NA,0.280330208,0.96673644,-0.493495286,0.527103782,NA
Bradi4g28718,0.437832259,NA,0.360243176,0.960897163,0.022341468,0.986224132,NA
Bradi4g28722,0.769922104,NA,-0.896186014,0.937595072,1.208866884,NA,NA
Bradi4g28724,0.233068138,NA,-1.301785701,0.394138458,0.22572993,0.801262156,NA
Bradi4g28726,0.540112305,NA,-0.823753495,0.825418868,0.017886942,0.992804914,NA
Bradi4g28727,-1.40921752,NA,-1.13440747,NA,1.145635844,NA,NA
Bradi4g28730,1.387971101,NA,-0.257201677,0.981328184,0.458276883,NA,NA
Bradi4g28733,0.772008116,NA,-0.694818521,NA,-0.73603441,NA,NA
Bradi4g28741,0.816429526,0.890626694,0.193393636,0.980067542,0.107635576,0.835026938,NA
Bradi4g28745,0.184661199,NA,NA,NA,NA,NA,NA
Bradi4g28751,-0.119643562,0.922732917,-0.01282132,0.998897023,0.346074001,0.309827111,vacuolar ATP synthase subunit A
Bradi4g28756,0.941713057,0.890626694,0.438317187,0.883977714,0.133870885,0.777905793,NA
Bradi4g28760,0.815349898,NA,-0.063563197,0.994502798,1.396073747,0.052208115,aminopeptidase M1
Bradi4g28763,1.296548861,0.890626694,0.650617052,0.861126073,-0.38071207,0.23151065,SWIB/MDM2 domain superfamily protein
Bradi4g28767,0.325278254,0.890626694,0.023965101,0.997830206,-0.715013914,0.003187586,aminopeptidase M1
Bradi4g28779,0.838951452,0.890626694,0.19187594,0.968398584,0.069777081,0.900577376,NA
Bradi4g28792,-0.137277378,0.899716446,0.032739621,0.993549685,-0.145207116,0.73878747,SU(VAR)3-9 homolog 6
Bradi4g28800,0.455007155,0.890626694,0.120600323,0.98490663,0.116959899,0.83484165,CRS1 / YhbY (CRM) domain-containing protein
Bradi4g28810,0.758545428,NA,-0.784086294,0.823086346,0.908110629,0.419006847,NA
Bradi4g28820,0.904532706,0.890626694,0.45364253,0.913179744,0.485277283,0.048848855,NA
Bradi4g28830,0.133969331,0.932867306,-0.036556708,0.993544136,0.083651327,0.892199026,DWD (DDB1-binding WD40 protein) hypersensitive to ABA 1
Bradi4g28837,0.876315701,0.890626694,0.066933334,0.987688129,-0.370241599,0.29064816,porphyromonas-type peptidyl-arginine deiminase family protein
Bradi4g28850,0.900038946,0.890626694,0.438453989,0.903316764,0.237650924,0.700548526,NA
Bradi4g28860,-1.997327862,0.890626694,0.053807666,0.992896227,0.230032833,0.773191479,Metallo-hydrolase/oxidoreductase superfamily protein
Bradi4g28870,0.79698126,0.890626694,-1.01810438,0.932362976,-0.016069119,0.989808326,Glucose-methanol-choline (GMC) oxidoreductase family protein
Bradi4g28872,0.024840298,NA,0.20050496,0.988402374,0.702117372,NA,NA
Bradi4g28874,0.184661199,NA,-0.256535754,NA,-0.206017781,NA,NA
Bradi4g28877,0.704576853,0.890626694,-0.232001876,0.968998471,-0.419781833,0.466414223,CwfJ-like family protein / zinc finger (CCCH-type) family protein
Bradi4g28883,NA,NA,-0.362843082,NA,1.643008224,NA,LOB domain-containing protein 22
Bradi4g28890,-2.40043768,NA,0.051931451,NA,0.644892279,NA,NA
Bradi4g28900,0.492676258,NA,-0.281133932,0.971982174,-0.719290969,0.583083398,NA
Bradi4g28905,0.878361856,NA,-0.131596518,0.987552839,-0.057467251,0.965100109,NA
Bradi4g28910,0.662185316,NA,-0.641494032,0.929321981,-0.039992144,0.979679935,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi4g28915,NA,NA,2.521818474,NA,0.706125493,NA,NA
Bradi4g28920,-2.999312598,NA,-0.517321512,NA,2.38597297,NA,Heavy metal transport/detoxification superfamily protein 
Bradi4g28930,0.769367753,0.890626694,0.255822495,0.9615271,0.279697361,0.628288346,NA
Bradi4g28940,-1.916282158,0.890626694,-0.287768101,0.968998471,-0.133309001,0.89310354,molybdopterin biosynthesis MoaE family protein
Bradi4g28950,1.091027286,NA,0.61724163,0.861126073,0.914303772,0.213894763,Cupredoxin superfamily protein
Bradi4g28955,-2.208423778,NA,-1.217358066,NA,1.456226388,NA,NA
Bradi4g28960,-0.806749564,NA,-3.117086877,0.184374978,1.147226703,NA,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein"
Bradi4g28962,NA,NA,1.183891229,NA,1.564057706,NA,NA
Bradi4g28964,0.680605961,NA,0.636214176,0.932362976,0.47106761,0.738590165,NA
Bradi4g28966,NA,NA,-2.589417987,NA,-0.085299398,NA,NA
Bradi4g28970,1.005785554,0.890626694,0.463914372,0.866067636,0.693652032,0.007365614,Protein of unknown function (DUF581)
Bradi4g28975,-0.18495948,NA,0.220361011,NA,1.248356241,NA,NA
Bradi4g28980,0.539636201,NA,-0.825272529,NA,1.124102721,NA,DNAJ-like 20
Bradi4g28990,NA,NA,1.009291499,NA,NA,NA,DNAJ-like 20
Bradi4g29000,NA,NA,-2.654044236,NA,-0.58969033,NA,Protein of unknown function (DUF630 and DUF632)
Bradi4g29006,0.581698607,NA,0.674601177,0.932362976,0.414563922,0.772660454,NA
Bradi4g29008,1.008678505,0.890626694,0.430935343,0.886122181,0.490408863,0.122165654,NA
Bradi4g29010,1.074833397,0.890626694,-0.026829431,0.997222407,-0.035667153,0.94994888,Integrase-type DNA-binding superfamily protein
Bradi4g29021,-1.409131932,NA,0.294102329,NA,1.054893696,NA,NA
Bradi4g29030,-2.697660572,0.547684645,-0.508060393,0.902774344,-0.662563813,0.080842673,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Bradi4g29037,NA,NA,0.107454538,NA,0.197294731,NA,NA
Bradi4g29041,NA,NA,-0.690763833,NA,-2.357021053,NA,NA
Bradi4g29050,0.039911686,NA,-0.124903948,0.992469095,0.322761749,NA,NA
Bradi4g29060,0.135671644,0.92648021,0.11912925,0.983269531,-0.561215173,0.192268037,Thioredoxin superfamily protein
Bradi4g29071,0.191491557,NA,-1.314513738,NA,5.308136796,NA,succinate dehydrogenase 2-3
Bradi4g29075,-3.199633489,NA,-2.509204075,NA,0.68592555,NA,NA
Bradi4g29080,0.710026837,NA,-0.734663108,0.817182686,0.103463293,0.917457671,VQ motif-containing protein
Bradi4g29087,-0.806120517,NA,0.251604386,NA,0.102295209,NA,F-box family protein
Bradi4g29095,0.622016087,NA,-0.069612567,0.993549685,-0.044247421,NA,NA
Bradi4g29102,0.049970609,0.971885162,-0.131555076,0.983269531,-0.244267406,0.600044412,Major facilitator superfamily protein
Bradi4g29110,0.264475936,NA,-0.497981192,0.975311399,1.04374575,NA,Major facilitator superfamily protein
Bradi4g29120,-2.787529065,NA,-0.832577022,NA,-0.41658919,NA,Major facilitator superfamily protein
Bradi4g29131,NA,NA,-2.016960283,NA,1.81185164,NA,RmlC-like cupins superfamily protein
Bradi4g29140,0.064466748,NA,-0.263146393,0.975311399,-0.193908319,0.823831602,Major facilitator superfamily protein
Bradi4g29150,0.83012525,NA,-1.19437454,0.932412457,-0.222444126,NA,Major facilitator superfamily protein
Bradi4g29160,0.518138817,0.890626694,-0.587870447,0.956478951,-0.877264741,0.034338635,ARM-repeat/Tetratricopeptide repeat (TPR)-like protein
Bradi4g29170,0.914164967,0.890626694,-0.053756776,0.992469095,0.01910799,0.977237215,RING/U-box superfamily protein
Bradi4g29181,0.401776478,NA,0.211244444,0.990904529,0.424272006,NA,pumilio 7
Bradi4g29190,0.249593247,0.891038154,0.36169537,0.917704942,-0.066898003,0.912555916,CD2-binding protein-related
Bradi4g29200,NA,NA,-1.023127113,NA,3.841957259,NA,NA
Bradi4g29205,NA,NA,-0.89049149,NA,1.686922761,NA,zinc knuckle (CCHC-type) family protein
Bradi4g29210,1.007747399,0.890626694,-0.052412054,0.993549685,-0.397727956,0.255073529,LAG1 longevity assurance homolog 3
Bradi4g29212,-0.290517762,NA,-1.673246408,0.708550539,-0.106714768,NA,NA
Bradi4g29214,-2.39936503,NA,-3.152466899,NA,-0.365524276,NA,NA
Bradi4g29216,NA,NA,-3.378302417,NA,1.110913708,NA,NA
Bradi4g29220,-0.14096126,0.901322715,0.235136915,0.956478951,-0.235560874,0.552403485,serine/threonine protein kinase 3
Bradi4g29230,1.022454971,NA,-1.466576497,0.580934528,1.646504294,NA,Protein of unknown function (DUF674)
Bradi4g29240,0.945297708,0.890626694,0.253198854,0.96114264,0.145013657,0.827717505,F-box and associated interaction domains-containing protein
Bradi4g29243,0.426891829,0.890626694,-0.246610937,0.981328184,0.063696166,0.935993259,Calcium-dependent phosphotriesterase superfamily protein
Bradi4g29246,1.100311461,NA,-1.308757408,0.920392063,-2.034165546,NA,Calcium-dependent phosphotriesterase superfamily protein
Bradi4g29250,1.156674779,0.890626694,-0.628444743,0.956478951,0.497540635,0.527102819,enolase 1
Bradi4g29260,-0.371243735,0.890626694,-0.173853899,0.981328184,0.108118171,0.883375772,Pentatricopeptide repeat (PPR) superfamily protein
Bradi4g29271,1.057220696,NA,0.381591544,0.95193909,1.168233346,0.002136778,TRICHOME BIREFRINGENCE-LIKE 27
Bradi4g29280,0.741539327,0.890626694,-0.742591422,0.712709794,-0.370228073,0.487977009,RNA ligase/cyclic nucleotide phosphodiesterase family protein
Bradi4g29281,-1.976824205,0.890626694,0.675047203,0.896526266,-1.228972156,0.031145107,photosystem II reaction center protein C
Bradi4g29282,0.701463194,NA,-0.215534999,0.977612409,-0.385017417,0.606677741,NA
Bradi4g29283,0.250361484,NA,0.138582515,NA,0.074436992,NA,NA
Bradi4g29284,-0.0483039,NA,0.137092564,0.990441916,-0.472075702,0.762666196,NA
Bradi4g29285,0.974775137,NA,-0.732857298,0.954583963,-0.912502947,NA,NA
Bradi4g29286,0.681203401,0.890626694,0.103677592,0.987552839,0.203380252,0.698193838,NA
Bradi4g29290,0.376863416,0.890626694,0.324423574,0.932362976,0.331681451,0.441023894,Protein kinase superfamily protein
Bradi4g29300,-0.496804008,0.890626694,-0.01863427,0.997830206,0.79321927,0.021211636,hypoxia-responsive family protein / zinc finger (C3HC4-type RING finger) family protein
Bradi4g29310,0.580386121,NA,-0.291648281,0.962725578,-0.874895268,0.097149711,conserved telomere maintenance component 1
Bradi4g29315,NA,NA,-3.715909219,NA,0.770271354,NA,NA
Bradi4g29320,1.10663514,0.890626694,0.484813012,0.886896276,0.419622322,0.138184906,NA
Bradi4g29323,NA,NA,NA,NA,2.009005426,NA,NA
Bradi4g29326,-0.180907231,NA,-0.79254159,NA,-0.911004032,NA,AtBS1(activation-tagged BRI1 suppressor 1)-interacting factor 1
Bradi4g29330,-7.737558549,NA,0.989551269,NA,0.489622002,NA,Leucine-rich repeat protein kinase family protein
Bradi4g29340,0.904085225,NA,-0.461031594,0.962725578,-0.142807564,0.898131291,RING/U-box superfamily protein
Bradi4g29347,-0.475236746,0.890626694,-0.200361651,0.964068504,-0.54965801,0.051896615,Potassium transporter family protein
Bradi4g29360,1.070850392,NA,-1.622930819,0.14905495,-0.755247735,0.256678394,ARM repeat superfamily protein
Bradi4g29370,-0.806749564,NA,-2.491772919,NA,1.64201103,NA,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Bradi4g29380,-5.917611137,0.184413423,-0.187302831,0.989061819,-0.641606852,NA,homeobox 1
Bradi4g29390,0.352646473,0.890626694,-0.654018886,0.603579871,-0.059281959,0.94994888,glycosyl hydrolase family 81 protein
Bradi4g29400,0.71420432,0.890626694,-0.140313311,0.982463737,0.060109126,0.932240321,splicing factor PWI domain-containing protein / RNA recognition motif (RRM)-containing protein
Bradi4g29410,0.081522251,0.942720038,-0.368497315,0.932370488,0.000231911,0.999899318,acyl-activating enzyme 17
Bradi4g29417,-2.399789544,NA,-1.966626437,NA,1.063280749,NA,NA
Bradi4g29430,-0.172794166,0.890626694,0.14012237,0.981400289,-0.246794505,0.544837472,Protein of unknown function (DUF3353)
Bradi4g29436,0.715172559,NA,-1.660000592,0.249717184,0.383789377,0.73878747,NA
Bradi4g29440,-0.026730061,0.979388345,-0.271414807,0.942258973,-0.31455905,0.289404716,Xanthine/uracil permease family protein
Bradi4g29450,-2.025931545,0.890626694,-0.547172369,0.954583963,-0.102258283,0.943790267,NA
Bradi4g29467,-0.961831516,0.890626694,-1.467803488,0.687922701,-0.171637927,NA,CYCLIN D1;1
Bradi4g29480,0.562169116,0.890626694,0.405056593,0.910233719,0.277092854,0.572303877,NA
Bradi4g29487,0.918841675,0.890626694,-0.03162329,0.995664065,0.158551182,0.846349946,NA
Bradi4g29500,0.862614972,0.890626694,-1.682427122,0.823455227,0.922186287,NA,NPK1-related protein kinase 1
Bradi4g29506,0.56007172,0.890626694,0.185565088,0.981973908,0.291902625,0.568738815,NA
Bradi4g29512,NA,NA,-4.562413379,NA,1.059715519,NA,NA
Bradi4g29516,-0.399732082,NA,-0.546117813,NA,0.853305936,NA,NA
Bradi4g29520,1.187197464,0.890626694,0.314496536,0.95173683,-0.283714018,0.485125238,DEA(D/H)-box RNA helicase family protein
Bradi4g29530,1.637798098,NA,-1.574131769,0.48051869,-0.335522111,NA,zinc finger (AN1-like) family protein
Bradi4g29540,1.051780073,0.890626694,-0.340129482,0.962758868,-0.070403284,0.944249643,RING/U-box superfamily protein with ARM repeat domain
Bradi4g29547,0.857545553,0.890626694,0.074549401,0.987688129,0.159903189,0.76933396,proteasome family protein
Bradi4g29560,0.297524776,0.890626694,0.007056282,0.999003735,0.048097358,0.939783111,PHD finger family protein / bromo-adjacent homology (BAH) domain-containing protein
Bradi4g29570,0.553149869,0.890626694,-0.35355219,0.947688215,-0.183188212,0.750062097,NA
Bradi4g29580,1.206098655,NA,-0.220517057,0.981328184,0.747362245,NA,ELF4-like 4
Bradi4g29590,-0.561702122,0.890626694,0.06107782,0.993355116,0.198738279,0.619503932,NA
Bradi4g29600,-0.472367526,NA,0.609962289,0.709086879,1.115331631,0.001513216,alpha/beta-Hydrolases superfamily protein
Bradi4g29610,-1.409637255,NA,-0.901781847,NA,0.384194258,NA,NA
Bradi4g29616,NA,NA,-0.467193831,NA,1.020057132,NA,NA
Bradi4g29619,0.818998175,NA,-0.540185201,0.928386397,1.137297062,0.095063899,NA
Bradi4g29622,0.313462705,0.890626694,0.436596404,0.883834811,0.152679318,0.716563463,Transcription factor jumonji (jmjC) domain-containing protein
Bradi4g29630,0.861158681,0.890626694,0.075234702,0.987728098,0.68514589,0.007298206,malonyl-CoA decarboxylase family protein
Bradi4g29640,-3.054748987,0.380366624,-0.105962393,0.992228809,0.794357655,0.06169352,glycosyl hydrolase 9B8
Bradi4g29650,-1.113801316,0.890626694,0.395821868,0.935032794,0.441148833,0.055797267,Major facilitator superfamily protein
Bradi4g29660,0.352853785,0.890626694,0.556685797,0.928601679,0.185447024,0.69625188,DNAse I-like superfamily protein
Bradi4g29670,-0.182195774,0.907430095,-0.050286848,0.993355116,-0.28167332,0.540804742,alpha/beta-Hydrolases superfamily protein
Bradi4g29675,-0.806749564,NA,-2.525271598,NA,1.090227633,NA,NA
Bradi4g29680,0.538819248,0.890626694,0.170537429,0.968998471,-0.142108586,0.699733891,annexin 5
Bradi4g29691,NA,NA,-2.143033875,NA,1.277102112,NA,NA
Bradi4g29700,0.232202476,NA,0.263404687,0.962725578,0.429525751,0.567663661,Homeodomain-like superfamily protein
Bradi4g29707,0.760968678,0.890626694,-1.747192503,0.422483514,-2.314084841,1.79E-08,xyloglucan endotransglucosylase/hydrolase 28
Bradi4g29720,1.270405471,0.890626694,0.095002461,0.989042692,-0.056178403,0.932558832,vacuolar iron transporter 1
Bradi4g29730,1.093806933,0.890626694,-1.8723257,0.027574418,-1.629876949,2.19E-07,UDP-Glycosyltransferase / trehalose-phosphatase family protein
Bradi4g29740,1.038342957,0.890626694,-0.148057277,0.983269531,-0.197167306,0.704492037,carbon-sulfur lyases
Bradi4g29747,-0.393077807,NA,-0.322805168,0.983840524,-0.454567011,NA,NA
Bradi4g29752,-2.398871796,NA,-1.21213674,NA,0.67757766,NA,ARM repeat superfamily protein
Bradi4g29760,-0.413910261,0.890626694,-0.060690387,0.993143169,-0.235637595,0.743816179,cleavage and polyadenylation specificity factor 73 kDa subunit-II
Bradi4g29766,-1.763389833,NA,-0.945291806,NA,-0.463818869,NA,NA
Bradi4g29770,1.34065888,0.890626694,-0.989910296,0.79287543,-0.893952885,0.016846658,elicitor-activated gene 3-1
Bradi4g29780,-0.180075395,0.890626694,-0.216365059,0.970226913,-0.114675161,0.837566032,elicitor-activated gene 3-1
Bradi4g29790,0.444626227,NA,-1.986526869,0.114376778,-0.616457732,0.522018375,receptor-like kinase 902
Bradi4g29792,0.194582445,NA,-3.169555964,0.015544119,0.528711593,0.527667801,NA
Bradi4g29794,-0.133037545,NA,-0.625528867,0.925653646,0.382493029,NA,NA
Bradi4g29795,-3.199633489,NA,-2.306527013,NA,0.160842316,NA,NA
Bradi4g29796,0.612437138,NA,-0.321044313,0.981328184,1.369137154,0.277829914,myb domain protein 20
Bradi4g29810,1.25504606,0.890626694,0.045647688,0.995874665,0.449659855,0.408770962,ABC-2 type transporter family protein
Bradi4g29820,0.855773465,0.890626694,-0.119401902,0.981328184,-0.065179896,0.925768679,tetraticopeptide domain-containing thioredoxin
Bradi4g29825,0.278281452,NA,-0.100101384,0.993355116,-0.64535728,0.623653629,NA
Bradi4g29830,0.882812051,0.892152999,-1.66757662,0.099643833,-0.30075422,0.271228182,jasmonate-zim-domain protein 4
Bradi4g29840,0.850345526,0.890626694,-0.459950575,0.848308774,0.20241506,0.678035667,plant UBX domain-containing protein 2
Bradi4g29846,1.129051888,0.890626694,-0.721251107,0.424218899,0.170107519,0.807867345,high mobility group A
Bradi4g29852,0.288290356,NA,-1.346278486,0.343307818,-0.32813277,0.778836985,NA
Bradi4g29856,NA,NA,1.529115111,NA,1.072404555,NA,Ribonuclease H-like superfamily protein
Bradi4g29860,0.583635248,NA,0.542013583,0.981328184,1.300374228,NA,"cytochrome P450, family 735, subfamily A, polypeptide 1"
Bradi4g29870,-0.332551841,0.890626694,0.043053804,0.993355116,-0.05669163,0.907130277,Rad23 UV excision repair protein family
Bradi4g29878,0.119907306,NA,-1.989220657,NA,0.552656292,NA,NA
Bradi4g29887,-0.165385445,0.917761645,0.040989555,0.997341886,1.048544739,0.053084462,MUTS homolog 6
Bradi4g29894,NA,NA,0.142875234,NA,1.007985303,NA,NA
Bradi4g29901,NA,NA,-2.611271819,NA,0.047469308,NA,Beta-galactosidase related protein
Bradi4g29910,0.938276666,NA,-0.299789911,0.962725578,0.262361032,0.802225244,Copper transport protein family
Bradi4g29920,0.491472052,0.890626694,0.294223084,0.954583963,0.764803929,0.001581596,2-oxoacid dehydrogenases acyltransferase family protein
Bradi4g29930,-1.357023431,0.890626694,-0.759090652,0.807316963,0.40994432,0.609732613,Protein kinase superfamily protein
Bradi4g29933,0.641869108,0.890626694,0.080297038,0.990618257,0.307583584,0.569414381,NA
Bradi4g29936,-2.135625041,NA,-1.409421232,0.807629282,0.974911869,NA,FAR1-related sequence 5
Bradi4g29939,0.228701139,NA,0.28797167,NA,0.31036733,NA,FAR1-related sequence 3
Bradi4g29942,1.755267997,NA,-0.907721104,0.92125375,-0.072171908,NA,NA
Bradi4g29947,0.033686318,0.969297847,0.011298974,0.999003735,0.212828927,0.464437566,TBP-associated factor 2
